date,AED,ALL,ARS,AUD,AZN,BAM,BDT,BGN,BHD,BRL,CAD,CLP,CNY,COP,CRC,CZK,DKK,DOP,EGP,ETB,EUR,GBP,GTQ,HKD,HNL,HRK,HUF,IDR,ILS,INR,ISK,JPY,KES,KHR,KRW,KWD,KYD,KZT,LBP,LKR,LYD,MAD,MUR,MXN,MYR,NGN,NOK,NZD,OMR,PAB,PEN,PHP,PKR,PLN,QAR,RON,RSD,RUB,SAR,SEK,SGD,THB,TND,TRY,TWD,TZS,UAH,USD,UYU,VEF,VND,ZAR,CHF,GBX
2015-07-20,0.2647602,0.00767,0.10650,0.71498,0.93078,0.5384224,0.0127124,0.5379754,2.59107,0.3049551,0.74856,0.00150679,0.1565102,0.000352955,0.00183986,0.0389132,0.1414747,0.0216195,0.1241762,0.0471531,1.05195,1.51581,0.1271271,0.1254208,0.044368,0.1394268,0.00340532,0.000072865,0.25519,0.0153266,0.0071572,0.0078286,0.0094852,0.000243178,0.0008444,3.21206,1.18538,0.00519377,0.000645855,0.00740462,0.71603,0.10094,0.027614,0.06100,0.2556606,0.00488572,0.1189456,0.63321,2.52471,0.97201,0.3063294,0.021472,0.0095511,0.2563125,0.2671322,0.2386481,0.0087838,0.0170652,0.2591911,0.1126463,0.70990,0.0284069,0.4911969,0.3659415,0.0312432,0.00045879,0.0441824,0.97223,0.0353113,0.1542879,0.000044561,0.07838,1.0,0.0151581
2015-07-21,0.2652636,0.0076901,0.10630,0.71743,0.92826,0.5392967,0.0127949,0.5390561,2.59698,0.3049987,0.74946,0.00150013,0.1568684,0.000352662,0.00184387,0.0389287,0.1417596,0.0216209,0.124441,0.0472414,1.05424,1.51561,0.1273567,0.1256541,0.0444459,0.1394803,0.00340312,0.000072638,0.25457,0.0153036,0.0071681,0.0078322,0.0096693,0.000243572,0.0008413,3.21583,1.18783,0.00521147,0.000647188,0.00745161,0.72113,0.09855,0.0273987,0.06082,0.2557565,0.00489632,0.1182674,0.64235,2.52993,0.97402,0.306239,0.0215289,0.0095713,0.2557431,0.267795,0.2393414,0.008794,0.0171043,0.2597185,0.1134695,0.71038,0.0282709,0.4918822,0.3615396,0.0312003,0.00046283,0.0443747,0.97407,0.0353933,0.154607,0.000044652,0.07834,1.0,0.0151561
2015-07-22,0.2636457,0.0077301,0.10551,0.71723,0.92256,0.541937,0.0128114,0.5414823,2.58025,0.3051172,0.74737,0.00148712,0.1559402,0.000352046,0.0018322,0.0390587,0.1418949,0.0215244,0.1237191,0.0469379,1.05878,1.50611,0.1264473,0.1248845,0.0441621,0.1405266,0.00344137,0.000072462,0.25545,0.0152192,0.0072047,0.007825,0.0096549,0.000245066,0.0008399,3.19850,1.18043,0.00517844,0.000643198,0.00746539,0.72235,0.09854,0.0272126,0.06048,0.2557009,0.00486629,0.1193391,0.64135,2.51417,0.96795,0.3043784,0.0214059,0.0095112,0.2565271,0.2662139,0.2401096,0.0088341,0.017013,0.2581623,0.1137906,0.70918,0.0280365,0.49249,0.3606385,0.0310296,0.0004668,0.0442069,0.96819,0.0350708,0.1536434,0.000044369,0.07845,1.0,0.0150611
2015-07-23,0.2638278,0.0077271,0.10571,0.71409,0.92769,0.5417499,0.0127323,0.5421995,2.58393,0.3009263,0.74329,0.00148286,0.1560193,0.000349258,0.00183431,0.0392307,0.1425979,0.0215423,0.1237783,0.0469783,1.06050,1.51298,0.1264979,0.1249976,0.044202,0.1404977,0.00344831,0.000072331,0.25386,0.0152129,0.0072035,0.0078093,0.0097884,0.000243551,0.0008336,3.20244,1.18168,0.00518029,0.000643835,0.00741922,0.71771,0.09859,0.0273335,0.06017,0.2546531,0.00487044,0.1188204,0.64116,2.51682,0.96897,0.3039727,0.0214171,0.0095137,0.2576464,0.2663626,0.2401958,0.008837,0.0168784,0.2583403,0.1133594,0.70845,0.0278944,0.4925528,0.3577529,0.0310275,0.00046881,0.0442696,0.96880,0.034918,0.1538054,0.00004441,0.07814,1.0,0.0151298
2015-07-24,0.2642541,0.007778,0.10583,0.70953,0.92929,0.5454159,0.0127442,0.5448953,2.58775,0.2955111,0.74489,0.00147848,0.1561885,0.000342663,0.00183691,0.0394234,0.142814,0.0215323,0.1239759,0.0470411,1.06575,1.50520,0.1266917,0.1252228,0.0442528,0.1412389,0.00343513,0.00007218,0.25439,0.0151841,0.0072314,0.0078308,0.0097987,0.000237279,0.0008352,3.20772,1.18349,0.00519128,0.000645249,0.00742894,0.71880,0.09893,0.0274141,0.05984,0.2548034,0.00487913,0.1186065,0.64023,2.52067,0.97046,0.3045818,0.0213734,0.0095349,0.25901,0.2667927,0.2413356,0.0088756,0.0167859,0.258744,0.1132513,0.70864,0.0278433,0.4941023,0.3551541,0.0310379,0.0004779,0.0439122,0.97037,0.0346592,0.154041,0.00004448,0.07786,1.0,0.015052
2015-07-27,0.2643834,0.0077646,0.10585,0.70750,0.92653,0.5454715,0.0127792,0.5457168,2.58804,0.2893356,0.74475,0.00147037,0.1566506,0.000340491,0.00183747,0.0394923,0.1435271,0.0215333,0.123992,0.0470447,1.06717,1.50793,0.1265938,0.1252501,0.044248,0.1405477,0.0034272,0.000072226,0.25466,0.015177,0.0072345,0.0078495,0.0097623,0.00024441,0.0008301,3.20717,1.18381,0.00518963,0.00064543,0.00744454,0.72076,0.10151,0.0274215,0.05976,0.2547741,0.00488143,0.118511,0.64013,2.52135,0.97072,0.3048747,0.0213491,0.0095365,0.2576497,0.2666963,0.2411909,0.0088821,0.0166507,0.2588016,0.1137109,0.70850,0.0278882,0.4942937,0.3539161,0.0308851,0.00047926,0.0442323,0.97084,0.0342406,0.1540827,0.000044511,0.07706,1.0,0.0150793
2015-07-28,0.2644302,0.0078638,0.10568,0.70573,0.92663,0.5510237,0.012777,0.5508362,2.58923,0.2888118,0.74500,0.00145756,0.1563781,0.000339623,0.00182322,0.0398626,0.144834,0.0215829,0.1240881,0.0470498,1.07702,1.51096,0.1266485,0.1252703,0.0442513,0.1418098,0.00347324,0.000072151,0.25758,0.015122,0.0072915,0.0078861,0.0097025,0.000244935,0.0008304,3.21379,1.18416,0.00518123,0.000644976,0.00745443,0.72109,0.09962,0.0275075,0.05963,0.2544786,0.00488192,0.1189242,0.64362,2.52211,0.97101,0.3049667,0.021348,0.0095385,0.2615808,0.2669307,0.2442803,0.0089743,0.0163198,0.2589371,0.1146259,0.71037,0.0278931,0.4978793,0.3512186,0.0307741,0.00047821,0.0442537,0.97100,0.0341546,0.1541292,0.000044501,0.07685,1.0,0.0151096
2015-07-29,0.2643779,0.0078454,0.10587,0.71293,0.92698,0.549575,0.0127903,0.5499487,2.58806,0.2893794,0.75086,0.00145883,0.1563446,0.000339259,0.00183712,0.0398043,0.1446401,0.0215726,0.1240477,0.0470182,1.07547,1.51561,0.1265549,0.1252461,0.04422,0.1416922,0.00347979,0.000072273,0.25711,0.0152026,0.0072798,0.0078662,0.00966,0.000247591,0.000839,3.21379,1.18360,0.00518706,0.000644673,0.00746614,0.72203,0.09952,0.0275255,0.05965,0.2551706,0.00487958,0.1191003,0.65147,2.52091,0.97055,0.3048782,0.0213683,0.0095348,0.2611531,0.2667737,0.2437893,0.0089542,0.0162574,0.2588997,0.1140502,0.71229,0.0278844,0.4976278,0.3513937,0.030807,0.00047517,0.0438845,0.97082,0.0341382,0.1540555,0.00004448,0.07736,1.0,0.0151561
2015-07-30,0.2664408,0.0078348,0.10661,0.71599,0.93466,0.5487057,0.0127668,0.5489212,2.60871,0.2943256,0.75539,0.00146843,0.1576052,0.000343743,0.00185179,0.0396289,0.1438644,0.0217373,0.1249533,0.0473892,1.07336,1.52712,0.1275948,0.1262399,0.0445674,0.1420499,0.00346863,0.000072716,0.25883,0.0153066,0.0072787,0.0078786,0.0097903,0.000239279,0.0008397,3.23405,1.19317,0.00521951,0.000649925,0.00745105,0.74127,0.09969,0.0277717,0.06007,0.2567163,0.0049178,0.1199266,0.64980,2.54129,0.97840,0.3074787,0.0214608,0.0096138,0.2602604,0.2689678,0.2434126,0.00894,0.0168254,0.260892,0.1131705,0.71439,0.0278944,0.4968248,0.353531,0.031074,0.00047199,0.0444766,0.97840,0.0346581,0.1553011,0.000044854,0.07784,1.0,0.0152712
2015-07-31,0.2662085,0.0077953,0.10632,0.71337,0.93639,0.5468315,0.0128205,0.5469844,2.60680,0.2900955,0.75225,0.0014549,0.157475,0.000341875,0.00185033,0.0395682,0.1438452,0.0217262,0.1249783,0.0473453,1.06962,1.52591,0.1276845,0.1261288,0.0445171,0.1408691,0.00346621,0.000072517,0.25883,0.0152422,0.0072631,0.0078818,0.0097452,0.000238643,0.0008364,3.23270,1.19229,0.00521541,0.000649622,0.00747672,0.74072,0.09946,0.0276571,0.06020,0.2560644,0.00491346,0.1198067,0.64313,2.53943,0.97768,0.3062332,0.0214596,0.0096086,0.2584677,0.2687706,0.2432705,0.0089131,0.0164098,0.2607142,0.1139371,0.71159,0.0278112,0.496184,0.351557,0.030934,0.0004724,0.0465695,0.97773,0.0344861,0.1551873,0.000044814,0.07705,1.0,0.0152591
2015-08-03,0.2658061,0.0078144,0.10698,0.71315,0.93220,0.5479835,0.0127968,0.5476453,2.59882,0.2854341,0.74414,0.00144811,0.1570618,0.000339168,0.00184711,0.0395852,0.1440149,0.0216892,0.124509,0.0472554,1.07107,1.52470,0.1276001,0.1259066,0.0444234,0.1418274,0.00348788,0.00007241,0.25874,0.0152812,0.0072783,0.0078727,0.0096905,0.000248995,0.0008382,3.23076,1.19026,0.00520624,0.000648642,0.00747273,0.71315,0.10236,0.0278225,0.06059,0.2553338,0.00490582,0.1192413,0.64332,2.53510,0.97601,0.3062099,0.0213977,0.0095923,0.258622,0.2677972,0.2433767,0.0089362,0.0164039,0.2600553,0.113527,0.71086,0.0278933,0.4973317,0.3523387,0.0308046,0.00046924,0.0464857,0.97607,0.0343667,0.1549228,0.000044743,0.07699,1.0,0.015247
2015-08-04,0.2668368,0.0078289,0.10647,0.71428,0.93613,0.5478315,0.0128564,0.548138,2.61127,0.2841137,0.74431,0.00144119,0.15787,0.000338693,0.00185424,0.0396557,0.1441422,0.0217745,0.1251375,0.0474321,1.07184,1.52823,0.1282025,0.1264076,0.0445902,0.1419437,0.00349161,0.000072646,0.25967,0.0152827,0.0072765,0.0078966,0.0098354,0.000250096,0.0008377,3.23918,1.19494,0.00522727,0.000651278,0.00750614,0.72652,0.09969,0.0277657,0.06060,0.2536176,0.00492561,0.1187285,0.64337,2.54507,0.97985,0.3083718,0.021441,0.0096262,0.258536,0.2693676,0.2434898,0.0089288,0.0154307,0.2612868,0.1136098,0.71009,0.0279057,0.4974623,0.3527056,0.0309131,0.00047072,0.0445428,0.98010,0.0343205,0.155532,0.000044935,0.07724,1.0,0.0152823
2015-08-05,0.269282,0.0078554,0.10750,0.72817,0.94381,0.5498695,0.0128769,0.5492282,2.63660,0.2853356,0.74893,0.00145022,0.1592755,0.000336845,0.00187172,0.0397552,0.143925,0.021974,0.1263407,0.0478574,1.07389,1.53692,0.1293434,0.1275277,0.0449908,0.1417617,0.00346569,0.000073203,0.25984,0.015479,0.0073133,0.0079471,0.0099815,0.000250621,0.0008421,3.26886,1.20589,0.00526983,0.000657116,0.00752191,0.72341,0.10015,0.0279884,0.06068,0.2554193,0.00497,0.119152,0.64581,2.56839,0.98883,0.310953,0.0215907,0.0097154,0.2568124,0.2718808,0.2438005,0.0089592,0.0158456,0.2636881,0.1133321,0.71334,0.0281726,0.4992832,0.3550176,0.0312407,0.0004749,0.0461122,0.98867,0.0347935,0.1569572,0.000045339,0.07750,1.0,0.0153692
2015-08-06,0.2691472,0.0078627,0.10737,0.72544,0.94650,0.5515265,0.0130255,0.5512804,2.63514,0.2836865,0.75075,0.00145034,0.1591856,0.000335057,0.00187085,0.0398892,0.1445007,0.0219581,0.1263662,0.0478242,1.07819,1.54389,0.1292787,0.1275024,0.0449605,0.1430463,0.00348927,0.000073118,0.25932,0.0155128,0.0073625,0.0079224,0.0099465,0.000241006,0.0008431,3.26496,1.20529,0.00526691,0.000656046,0.00760785,0.73210,0.10033,0.0279112,0.06041,0.2544764,0.00496751,0.1198171,0.64690,2.56711,0.98834,0.3087487,0.0216053,0.0097124,0.2585438,0.2716775,0.2449649,0.0089922,0.0156575,0.2635491,0.1136856,0.71401,0.0280929,0.5008542,0.3543945,0.0312014,0.00048043,0.0453448,0.98837,0.0347761,0.1568787,0.000045309,0.07747,1.0,0.0154389
2015-08-07,0.2698293,0.0078977,0.10760,0.73051,0.94537,0.5537277,0.0130134,0.5536039,2.64245,0.2806118,0.75518,0.00146015,0.159589,0.000336815,0.00187563,0.0401069,0.1455652,0.0220089,0.1265926,0.0479362,1.08251,1.53621,0.1296742,0.1278357,0.045071,0.1439108,0.00348262,0.000073336,0.26133,0.0155455,0.0073789,0.00794,0.0099765,0.000253954,0.0008518,3.27496,1.20834,0.00528448,0.000658449,0.00759963,0.73298,0.10069,0.0280294,0.06071,0.2537363,0.00498085,0.119764,0.64862,2.57361,0.99084,0.3102873,0.0216752,0.009738,0.2584419,0.2723885,0.2455432,0.009024,0.0154882,0.264217,0.1134129,0.71525,0.0281921,0.5030412,0.3568538,0.0313379,0.00048202,0.0468482,0.99076,0.0348397,0.1572762,0.00004542,0.07793,1.0,0.0153621
2015-08-10,0.2705482,0.0079368,0.10766,0.73554,0.94821,0.5563286,0.0130633,0.5574212,2.64789,0.2836201,0.75587,0.00146635,0.1601189,0.000338279,0.00188041,0.0403869,0.146046,0.022047,0.1268626,0.0480524,1.08972,1.53954,0.1300649,0.1281488,0.0451858,0.1451904,0.00351597,0.000073408,0.26124,0.0155838,0.0074159,0.0080002,0.0099841,0.000254964,0.0008525,3.28242,1.21151,0.00529465,0.000660187,0.00762648,0.73561,0.10373,0.0281586,0.06147,0.2531989,0.00499364,0.1203598,0.65792,2.58169,0.99344,0.3102452,0.0217763,0.0097606,0.2604641,0.2727421,0.2475051,0.0090667,0.0160234,0.2648924,0.1133321,0.71783,0.0283084,0.507031,0.3573768,0.0313671,0.00048356,0.0470957,0.99343,0.0349187,0.1576882,0.000045541,0.07864,1.0,0.0153954
2015-08-11,0.2711963,0.0080098,0.10803,0.73098,0.95319,0.56157,0.0131647,0.5591416,2.65354,0.2897324,0.76148,0.00147982,0.1603329,0.000341946,0.00188455,0.0404653,0.1470176,0.0221001,0.1272066,0.0481482,1.09343,1.55015,0.1303492,0.1284154,0.0452891,0.1452615,0.00351246,0.000073558,0.26243,0.0155661,0.0074869,0.0079735,0.0100266,0.000249531,0.0008495,3.29384,1.21416,0.00530002,0.000661641,0.00768588,0.74122,0.10162,0.0280453,0.06133,0.253535,0.00499853,0.1210345,0.65317,2.58734,0.99561,0.3117704,0.0217149,0.0097839,0.2603848,0.2736689,0.2479411,0.009134,0.0158287,0.2655698,0.1146714,0.71461,0.0282169,0.5067732,0.357849,0.0314678,0.00048743,0.0468609,0.99586,0.0349827,0.1580329,0.000045642,0.07827,1.0,0.0155015
2015-08-12,0.2717437,0.0080423,0.10820,0.72405,0.95236,0.5633602,0.0131152,0.5642841,2.65924,0.2875155,0.76051,0.00146555,0.1560293,0.000339259,0.00188857,0.04089,0.1483316,0.0221554,0.127479,0.0482487,1.10353,1.55298,0.1303907,0.1286235,0.045397,0.1469524,0.00354147,0.000072153,0.26185,0.015459,0.0075006,0.0079703,0.0100645,0.000242804,0.0008389,3.30082,1.21693,0.005309,0.000662378,0.00764241,0.75603,0.10211,0.0280461,0.06102,0.2511818,0.00500994,0.12091,0.64859,2.59190,0.99788,0.3113996,0.021609,0.0098062,0.2628629,0.274271,0.2500012,0.0091717,0.0155518,0.2660632,0.1159126,0.70721,0.0281487,0.5111253,0.3588206,0.0309907,0.00048438,0.046413,0.99787,0.0351738,0.1583937,0.000045733,0.07773,1.0,0.0155298
2015-08-13,0.2687236,0.0080313,0.10687,0.72835,0.94422,0.5626624,0.0129626,0.5618931,2.62751,0.2839311,0.76032,0.00144527,0.153477,0.000335623,0.0018668,0.0406836,0.1472176,0.021892,0.1259897,0.0476764,1.09859,1.53995,0.1288522,0.1272095,0.0448717,0.1461507,0.00353337,0.0000717,0.25909,0.0152242,0.0074783,0.0079292,0.0099218,0.000245501,0.0008404,3.26911,1.20273,0.0052518,0.000655743,0.0075569,0.72952,0.10145,0.0278913,0.06072,0.2469914,0.00495844,0.1208534,0.65246,2.56165,0.98623,0.3067127,0.0213795,0.009688,0.2626667,0.2710851,0.2495849,0.0091581,0.0153622,0.2630642,0.1150441,0.70820,0.0279858,0.506951,0.3553231,0.0307083,0.00047599,0.0465249,0.98678,0.0346777,0.1565452,0.000044743,0.07747,1.0,0.0153995
2015-08-14,0.2687291,0.0080255,0.10689,0.72727,0.94477,0.5631837,0.012995,0.5622211,2.63044,0.2803729,0.75487,0.00144062,0.1542092,0.000331027,0.00186772,0.0407432,0.1477862,0.0219096,0.1260697,0.047695,1.09934,1.54086,0.1290286,0.1272802,0.0448979,0.1464747,0.00355338,0.000071664,0.26022,0.0151188,0.0074917,0.0079286,0.0098671,0.000246359,0.0008373,3.26863,1.20343,0.0052476,0.000655692,0.00757329,0.73244,0.10149,0.0279471,0.06013,0.2451678,0.00496234,0.1202081,0.64517,2.56314,0.98681,0.3060921,0.0213593,0.0096927,0.263339,0.2713179,0.2496674,0.0091882,0.0153349,0.2630626,0.1163318,0.70474,0.0280214,0.5070135,0.3488688,0.0307127,0.00047438,0.0465521,0.98680,0.0347102,0.1566366,0.000044692,0.07701,1.0,0.0154086
2015-08-17,0.2689647,0.0079854,0.10683,0.72811,0.94241,0.5603743,0.0128609,0.5604697,2.62737,0.2838707,0.75381,0.00144272,0.1543397,0.00033028,0.00186919,0.0405735,0.1473206,0.0219455,0.1259547,0.0477214,1.09566,1.54560,0.1292094,0.1273105,0.0449277,0.1460474,0.00352834,0.000072231,0.26137,0.0151956,0.0074605,0.0079372,0.0097173,0.000244551,0.0008357,3.27168,1.20433,0.00524844,0.00065552,0.00749626,0.72507,0.10386,0.0279759,0.06022,0.2422088,0.00496554,0.1198973,0.64624,2.56506,0.98755,0.3056099,0.0213341,0.0096999,0.2622481,0.2709842,0.247922,0.0091533,0.0152753,0.2631032,0.1163904,0.70119,0.0279579,0.5053256,0.3483291,0.0307182,0.00047134,0.0451017,0.98756,0.0347361,0.1567536,0.000044713,0.07700,1.0,0.015456
2015-08-18,0.269161,0.007989,0.10673,0.72982,0.94605,0.5595434,0.0129637,0.5598652,2.63031,0.2842722,0.75505,0.00143172,0.1546891,0.000329815,0.00187461,0.0405508,0.1471388,0.0221808,0.1262468,0.0477507,1.09451,1.54045,0.1292887,0.1274418,0.0449488,0.1450288,0.00354375,0.000071742,0.25861,0.0151296,0.0074691,0.0079409,0.0097968,0.000246288,0.0008354,3.27118,1.20507,0.00525095,0.000656298,0.00754436,0.72921,0.10128,0.0279996,0.06013,0.2410462,0.0049661,0.1204277,0.65224,2.56530,0.98839,0.3055667,0.0213663,0.0097015,0.2631766,0.2717063,0.2473005,0.0091209,0.0151945,0.2635064,0.1159278,0.70322,0.0278364,0.505284,0.3441575,0.0304822,0.00047871,0.0445154,0.98839,0.034733,0.1568498,0.000044743,0.07663,1.0,0.0154045
2015-08-19,0.2688199,0.0079442,0.10679,0.72437,0.94210,0.5571675,0.012925,0.5571989,2.63018,0.2849693,0.75666,0.00142857,0.1542637,0.000328846,0.00187135,0.0403439,0.1459854,0.021912,0.1261513,0.047683,1.08979,1.54732,0.1292736,0.1273156,0.0448958,0.144928,0.00352623,0.00007148,0.25660,0.015103,0.0074338,0.0079395,0.0097457,0.000245703,0.0008329,3.26584,1.20382,0.00524429,0.00065551,0.00752331,0.72717,0.10097,0.0279246,0.06018,0.2414828,0.00496197,0.1193776,0.64985,2.56398,0.98713,0.3042764,0.0213347,0.0096873,0.2617558,0.2713322,0.2462355,0.0090813,0.0150086,0.2631514,0.1155945,0.70331,0.0277441,0.5033058,0.3413797,0.0304061,0.00047438,0.0448697,0.98738,0.0347093,0.1566879,0.000044692,0.07661,1.0,0.0154732
2015-08-20,0.2656734,0.0079187,0.10530,0.71744,0.93134,0.5558222,0.0129045,0.5554425,2.59933,0.2794475,0.74415,0.00140514,0.1524676,0.000322735,0.00184997,0.0402251,0.1455612,0.0218985,0.1247352,0.0471158,1.08613,1.53055,0.1278107,0.1258652,0.0443703,0.1446631,0.00350549,0.000070525,0.25256,0.0149691,0.0074155,0.0078719,0.009607,0.000244713,0.0008221,3.23114,1.18973,0.00494891,0.000648006,0.00751255,0.72626,0.10033,0.0276133,0.05880,0.2376969,0.0049029,0.1176786,0.64430,2.53463,0.97558,0.3000397,0.0210663,0.0095786,0.2601475,0.2681857,0.2454843,0.0090608,0.0146593,0.2601406,0.1146956,0.69630,0.0274579,0.5002201,0.3325649,0.0300557,0.00047221,0.0441439,0.97559,0.0342549,0.1548538,0.000043612,0.07582,1.0,0.0153055
2015-08-21,0.2638113,0.0079432,0.10469,0.70663,0.92836,0.556716,0.0127685,0.5570681,2.57850,0.2804207,0.73927,0.00140359,0.1515387,0.000316605,0.00183704,0.0403457,0.1464076,0.021745,0.1238087,0.0467765,1.08918,1.51924,0.1269482,0.1249633,0.0440593,0.1451081,0.00349146,0.000069694,0.25055,0.0147656,0.0074193,0.007856,0.0095293,0.000242723,0.0008128,3.21073,1.18139,0.00389946,0.000643592,0.00744155,0.72095,0.10025,0.0274431,0.05755,0.2352056,0.00486903,0.1175957,0.64097,2.51621,0.96874,0.2972968,0.0207399,0.0095105,0.2598695,0.2662695,0.2466749,0.00908,0.0142506,0.2582622,0.1142563,0.68778,0.0271836,0.4997377,0.3313636,0.0297114,0.0004668,0.0437395,0.96855,0.0339909,0.1537685,0.000043319,0.07487,1.0,0.0151924
2015-08-24,0.2599084,0.0079233,0.10343,0.69233,0.91083,0.5557824,0.0126039,0.5577313,2.53804,0.2729551,0.72149,0.00136816,0.1499353,0.000307242,0.00180968,0.0404201,0.146147,0.0214204,0.1218746,0.0460692,1.09060,1.49621,0.1250856,0.1230887,0.0433982,0.1450778,0.00346796,0.000070318,0.24663,0.0143847,0.0074004,0.0078659,0.0093732,0.000239582,0.0008013,3.16910,1.16375,0.00385568,0.000633634,0.00734173,0.71225,0.09947,0.0270487,0.05582,0.2268569,0.00479585,0.1164425,0.63203,2.47864,0.95428,0.2922214,0.020338,0.0093575,0.2575163,0.2619772,0.245872,0.0090504,0.0138089,0.254325,0.1149683,0.67426,0.0268614,0.496752,0.3220758,0.0292418,0.00045885,0.0430825,0.95441,0.0335423,0.1514728,0.00004243,0.07150,1.0,0.0149621
2015-08-25,0.257719,0.0079857,0.10214,0.68233,0.90407,0.5601208,0.0124994,0.5583304,2.51864,0.2668086,0.71342,0.00134469,0.1476627,0.000292375,0.00179481,0.0404449,0.1462682,0.0212431,0.1209032,0.0456879,1.09161,1.49096,0.1240666,0.122106,0.043039,0.1452178,0.00349588,0.000067463,0.24679,0.0141783,0.0074295,0.0078888,0.00928,0.000237572,0.0007932,3.14911,1.15412,0.00422035,0.000627695,0.00727473,0.71333,0.09945,0.026924,0.05528,0.2226805,0.00475616,0.1148382,0.61681,2.45813,0.94637,0.2888621,0.0202844,0.0091041,0.2575927,0.2600803,0.2465083,0.0091156,0.0133576,0.2522913,0.1141704,0.67265,0.0266283,0.4957672,0.3221466,0.0287607,0.00045588,0.042726,0.94637,0.0332296,0.1502191,0.000041976,0.07213,1.0,0.0149096
2015-08-26,0.258932,0.0080035,0.10254,0.67815,0.90830,0.5606155,0.0125284,0.5602971,2.53359,0.2633716,0.71349,0.00134906,0.1481058,0.000296516,0.00180315,0.0405244,0.1468035,0.0213424,0.121387,0.0458838,1.09559,1.49238,0.1244834,0.1226897,0.0432402,0.1458565,0.00349042,0.000067425,0.24658,0.014343,0.0074721,0.0079891,0.0093155,0.000238178,0.0008016,3.16235,1.15952,0.0040391,0.000630846,0.00728433,0.71900,0.09979,0.0272828,0.05512,0.2240766,0.00477887,0.1155666,0.61730,2.46962,0.95080,0.2899942,0.0204263,0.0091469,0.2588474,0.2613032,0.2473411,0.0090934,0.0137603,0.2535396,0.1136553,0.67737,0.0267153,0.49597,0.3246796,0.0291476,0.00045634,0.0429451,0.95083,0.0333031,0.1509212,0.000042178,0.07245,1.0,0.0149238
2015-08-27,0.2618722,0.0079502,0.10365,0.68699,0.91890,0.5573585,0.0125311,0.5570034,2.56227,0.2676357,0.72430,0.00136514,0.1499908,0.000295011,0.00182376,0.0402445,0.1459349,0.0214192,0.1228614,0.0464107,1.08906,1.49046,0.1256496,0.1240724,0.0437367,0.1448966,0.00344666,0.000068567,0.24540,0.0145619,0.0074517,0.0080008,0.0094445,0.000237946,0.0008115,3.18724,1.17283,0.00396701,0.000638189,0.00727695,0.71621,0.10247,0.0275565,0.05658,0.2277266,0.00483569,0.1151628,0.62172,2.49733,0.96172,0.2918289,0.0206338,0.0092473,0.2576133,0.2643546,0.2455126,0.0090447,0.0140808,0.2564045,0.1134533,0.68565,0.0270276,0.494178,0.3285355,0.0296124,0.00045439,0.044319,0.96162,0.0336737,0.1526543,0.000042683,0.07357,1.0,0.0149046
2015-08-28,0.2657229,0.0079994,0.10508,0.70164,0.93347,0.5606533,0.0127439,0.5613629,2.60203,0.2748855,0.74046,0.00140601,0.152773,0.000308717,0.00185021,0.0406415,0.1475388,0.021878,0.124639,0.04707,1.09747,1.50490,0.1272013,0.1259056,0.0443752,0.1462077,0.00348299,0.000069672,0.24959,0.0147845,0.0075203,0.0080557,0.0095692,0.000242289,0.0008298,3.24033,1.18995,0.00408388,0.000648773,0.00741122,0.72499,0.10357,0.027855,0.05788,0.2317282,0.00490381,0.1176778,0.63344,2.53444,0.97576,0.2982975,0.020935,0.0093959,0.2593523,0.268221,0.2477305,0.0091227,0.0147632,0.2601821,0.1157167,0.69715,0.0273284,0.4992893,0.3355783,0.030214,0.00046271,0.0463544,0.97563,0.0342372,0.1548827,0.00004342,0.07443,1.0,0.015049
2015-08-31,0.2643896,0.007932,0.10495,0.69316,0.92834,0.5569957,0.0126489,0.5574894,2.59257,0.271275,0.73302,0.00140334,0.152478,0.000315756,0.00184076,0.0403933,0.1465116,0.0216124,0.1243196,0.0468022,1.08979,1.49763,0.1263868,0.12524,0.0441313,0.1450099,0.00347625,0.000070191,0.24669,0.0146806,0.00751,0.0080103,0.0095309,0.00024036,0.0008209,3.21781,1.18341,0.00401146,0.000645491,0.00735185,0.71999,0.10285,0.0277019,0.05788,0.2328366,0.00487637,0.117489,0.62332,2.52117,0.97081,0.3016537,0.020786,0.0093437,0.2585867,0.2674894,0.2467385,0.009081,0.0149358,0.2588004,0.1156511,0.68823,0.0270617,0.4968077,0.3325268,0.0297868,0.00046047,0.0459904,0.97081,0.0340969,0.1540314,0.000043208,0.07298,1.0,0.0149763
2015-09-01,0.2648847,0.0079542,0.10464,0.69259,0.93048,0.5594007,0.012787,0.5600127,2.59043,0.2687566,0.74101,0.00140515,0.1526868,0.000318594,0.00183862,0.0405195,0.1472004,0.0218078,0.1242676,0.0469009,1.09504,1.49722,0.1266445,0.1255147,0.0442328,0.1457648,0.00348638,0.000069089,0.24782,0.0146474,0.0075515,0.008053,0.0095282,0.000242743,0.0008262,3.22554,1.18613,0.00411226,0.000646693,0.00741164,0.72747,0.10067,0.0277894,0.05807,0.2321313,0.00488759,0.1176308,0.61940,2.52631,0.97263,0.3005655,0.0208562,0.0093432,0.2590295,0.2673823,0.2475641,0.0091019,0.0150564,0.2593334,0.1155642,0.69045,0.0272148,0.5005558,0.3335151,0.029952,0.00046484,0.0440104,0.97263,0.0341633,0.1543857,0.000043268,0.07335,1.0,0.0149722
